@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Undefeated x Kobe 4 Protro 'Black Mamba',['https://image.goat.com/750/attachments/product_template_pictures/images/079/333/898/original/540690_00.png.png'],2019-09-13T23:59:59.999Z,Nike,Undefeated x Kobe 4 Protro 'Black Mamba',CQ3869 001,black/white-black,"Unveiled in September 2019, the Undefeated x Nike Kobe 4 Protro 'Black Mamba' is an homage to Bryant's on-court alias symbolizing his aggressive game. The special edition is equipped with a black synthetic upper, molded external heel and an iridescent forefoot. Bryant's logo and the brand's five-strike emblem alternate on the tongues and insoles, with jersey numbers at the rear. A semi-translucent outsole sits under the sculpted midsole.",https://www.goat.com/sneakers/undefeated-x-kobe-4-protro-cq3869-001
http://schema.org,Product,Kobe 9 Elite Low 'Mamba Moment' iD,['https://image.goat.com/750/attachments/product_template_pictures/images/080/611/522/original/14640_00.png.png'],2014-12-01T23:59:59.999Z,Nike,Kobe 9 Elite Low 'Mamba Moment' iD,677992 998,MULTI-COLOR/MULTI-COLOR,"To commemorate Kobe Bryant becoming the NBA’s third-highest scorer of all time, Nike created a special iD option of the Kobe 9 Elite Low known as the ‘Mamba Moment.’ The shoe’s purple and green Flyknit upper was a pre-set design option, while the look is accented by gold on the tongue and heel branding as well as the Swoosh. A custom tongue tag sports Bryant’s initials as well as the point total that moved him into third place.",https://www.goat.com/sneakers/nike-id-kobe-9-elite-low-mamba-moment-677992-998
http://schema.org,Product,Kobe Mentality 2,['https://image.goat.com/750/attachments/product_template_pictures/images/005/130/019/original/818952_005.png.png'],,Nike,Kobe Mentality 2,818952 005,Pure Platinum/Metallic Gold Star-Anthracite,,https://www.goat.com/sneakers/kobe-mentality-2-818952-005
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 4 'USC' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-4-pe-usc-344335-671
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'Fir' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-fir-at3874-301
http://schema.org,Product,Kobe A.D. Exodus TB 'White Grey',['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Kobe A.D. Exodus TB 'White Grey',AT3874 100,White/Grey,,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-grey-at3874-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite XDR 'Fundametals' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-fundametals-641714-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Exodus 'Team Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-exodus-team-red-at3874-602
http://schema.org,Product,Kobe 10 Elite Premium HTM 'Race Car',['https://image.goat.com/750/attachments/product_template_pictures/images/057/725/355/original/38035_00.png.png'],2015-10-01T23:59:59.999Z,Nike,Kobe 10 Elite Premium HTM 'Race Car',805937 901,Multi-Color/Metallic Silver,"The Nike Kobe 10 Elite Low Prm HTM 'Race Car' sneaker released in 2015. Part of the triumvirate of Hiroshi, Tinker and Mark, HTM collaborations have become cult classic collectibles. The exterior features a green Race Car colorway with reflective Swoosh accents. The innovative low-top has a snug fit upper constructed with Nike Flyknit technology for flexibility and support. The visionary shoe is completed with a translucent sole, equipped with cushioning and support fit for everyday wear.",https://www.goat.com/sneakers/kobe-10-elite-low-prm-htm-race-car-805937-901
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM TB 'University Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-tb-university-red-685776-602
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 TB 'White Green' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-em-tb-white-green-856485-130
http://schema.org,Product,Zoom Kobe 5 'Draft Day',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/668/original/386429_100.png.png'],2010-06-01T23:59:59.999Z,Nike,Zoom Kobe 5 'Draft Day',386429 100,White/Orn Blue-Vrsty Prpl-Blk,"The Zoom Kobe 5 ‘Draft Day’ features a white-based upper, tonal Flywire cables, and speckled laces. The sneaker also sports a light blue mesh heel for added motion flexibility and breathability, Varsity Purple details on the tongue, collar lining, and inner lining, a synthetic heel counter for structure, and leather details on the branded tongue. This colorway is an homage to the Charlotte Hornets, who drafted Kobe and traded him to the Lakers.",https://www.goat.com/sneakers/zoom-kobe-5-386429-100
http://schema.org,Product,Kobe A.D. Mid EP 'Rise',['https://image.goat.com/750/attachments/product_template_pictures/images/008/912/283/original/922482_401.png'],,Nike,Kobe A.D. Mid EP 'Rise',922484 401,Obsidian/White-Mega Blue,,https://www.goat.com/sneakers/kobe-a-d-mid-ep-rise-922484-401
http://schema.org,Product,Kobe Venomenon 5 'Rise',['https://image.goat.com/750/attachments/product_template_pictures/images/000/043/117/original/815819-690.png'],2015-08-22T23:59:59.999Z,Nike,Kobe Venomenon 5 'Rise',815819 690,Light Crimson/Multi-Color,"The Nike Kobe Venomenon 5 'Rise' sneaker celebrates the second year of the Asian initiative, which supports young basketball players both on and off the court. Launched in August 2015, this special edition arrives with a semitransparent mesh upper, tonal skin and Flywire integration. Reinvented sheath logos take shape on the tongue and heel. A multicolored splatter graphic adds distinction to the matching Lunarlon midsole and rubber outsole.",https://www.goat.com/sneakers/kobe-venomenon-5-rise-815819-690
http://schema.org,Product,Kobe A.D. Mid 'Baseline',['https://image.goat.com/750/attachments/product_template_pictures/images/006/218/354/original/922482_101.png.png'],,Nike,Kobe A.D. Mid 'Baseline',922482 101,White/Gum,,https://www.goat.com/sneakers/kobe-a-d-mid-baseline-922482-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 X 'Lakers Yin Yang' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-x-home-or-away-488370-500
http://schema.org,Product,Crazy 97 'Kobe Bryant',['https://image.goat.com/750/attachments/product_template_pictures/images/000/011/733/original/ADG98307.png.png'],,adidas,Crazy 97 'Kobe Bryant',G98307,White / Runninwhite / Lgtsca / Solblu,,https://www.goat.com/sneakers/adidas-men-crazy-97-kobe-bryant-g98307
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Kobe 11 Elite Low 'FTB’ was worn by Kobe Bryant in his final NBA game, in which he famously scored 60 points. The shoe features a black Flyknit upper accented by a prominent metallic gold Swoosh. A black leather tongue and a black sole complement the design and the heel reads 4.13.16, the date of his last game. The ‘FTB’ was the final release in Nike’s Fade to Black collection that commemorated all of Kobe Bryant’s signature models.",https://www.goat.com/sneakers/kobe-11-elite-low-ftb-mamba-day-869459-070
http://schema.org,Product,Air Zoom Flight 96 'Kobe Bryant',['https://image.goat.com/750/attachments/product_template_pictures/images/000/082/884/original/317980_100.png.png'],,Nike,Air Zoom Flight 96 'Kobe Bryant',317980 100,White/University Gold-Court Purple,"The 1995 Air Zoom Flight was one of the first Nike models to popularize their cutting-edge Zoom Air technology. The 2014 Air Zoom Flight 96 'Kobe Bryant' sneaker updates the 90s classic with a colorway inspired by the Lakers team colors when Bryant was drafted in 1996. The heel is stitched with the number eight, a nod to Black Mamba’s original jersey number. Below sits a speckled, icy outsole.",https://www.goat.com/sneakers/air-flight-96-lakers
http://schema.org,Product,Kobe A.D. NXT 'Wolf Grey',['https://image.goat.com/750/attachments/product_template_pictures/images/078/716/489/original/129795_00.png.png'],2017-04-01T23:59:59.999Z,Nike,Kobe A.D. NXT 'Wolf Grey',882049 002,Wolf Grey/White-Black,"The ‘Wolf Grey’ edition of the Kobe A.D. NXT features a bootie-style mesh construction overlaid with a Flyknit shroud. In a blend of style and function, the element not only conceals the laces but tightens them with a toggle positioned at the top of the tongue. Further design touches can be seen on the reversed midfoot Swoosh and contrasting Kobe branding on the heels, while the translucent outsole is equipped with Zoom Air cushioning.",https://www.goat.com/sneakers/kobe-a-d-nxt-wolf-grey-882049-002
http://schema.org,Product,Kobe 8 System+ 'All Star - Extraterrestrial' Sport Pack,['https://image.goat.com/750/attachments/product_template_pictures/images/000/036/702/original/583110_800.png.png'],2013-02-15T23:59:59.999Z,Nike,Kobe 8 System+ 'All Star - Extraterrestrial' Sport Pack,583110 800,Bright Citrus/Sport Turquoise-Total Crimson,"To kick off the 2013 NBA All-Star Weekend, Nike released the ‘Extraterrestrial’ edition of the Kobe 8. Along with an Engineered Mesh upper, a Lunarlon midsole and a swirling, lava-style colorway, the low-cut sneaker is equipped with Nike Sport Pack technology. The next-gen sneaker is embedded with sensors that relay information to the Nike+ system, which is compatible with mobile devices, allowing the wearer to track movement and performance data.",https://www.goat.com/sneakers/kobe-8-system-sp-pk-as-extraterrestrial-w-sport-pack-583110-800
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM XDR 'Bruce Lee' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-ep-bruce-lee-653972-700
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 TB 'Yow Think Pink' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-tb-yow-think-pink-407710-612
http://schema.org,Product,Undefeated x Zoom Kobe 4 Protro 'Olive',['https://image.goat.com/750/attachments/product_template_pictures/images/062/363/378/original/CK2597_300.png.png'],,Nike,Undefeated x Zoom Kobe 4 Protro 'Olive',CK2597 300,,,https://www.goat.com/sneakers/undefeated-x-zoom-kobe-4-protro-olive-ck2597-300
http://schema.org,Product,Air Jordan 9 Retro 'Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/078/080/931/original/78644_00.png.png'],2016-11-19T23:59:59.999Z,Air Jordan,Air Jordan 9 Retro 'Kobe',302370 121,White/Tour Yellow-Concord,"The Air Jordan 9 Retro ‘Kobe’ is inspired by the player exclusive model worn by Kobe Bryant during his period of sneaker free agency in the 2002-03 season. Released in November of 2016, the design features a white leather upper with concord patent leather overlays and tour yellow accents. The sneaker also replaces the original’s #8 with the Jordan Brand’s signature #23 on its heels.",https://www.goat.com/sneakers/air-jordan-9-retro-kobe-302370-121
http://schema.org,Product,Kobe 11 'EYBL Peach Jam',['https://image.goat.com/750/attachments/product_template_pictures/images/003/749/609/original/856852_282.png'],2017-07-01T23:59:59.999Z,Nike,Kobe 11 'EYBL Peach Jam',856852 282,Pearl White/Atomic Orange-Lime Green,"The Kobe 11 'EYBL Peach Jam’ colorway was created for 2016’s Nike Elite Youth Basketball League Tournament, a.k.a. the Peach Jam. It features a Pearl White engineered mesh upper with Atomic Orange accents and a lime green lining. It also comes with an icy blue translucent outsole with the EYBL logo on the right foot and PEACH JAM branding on the left foot. The low top sneaker also comes with a Zoom Air unit in the heel and a drop-in Lunarlon foam sockliner for lightweight cushioning.",https://www.goat.com/sneakers/kobe-11-peach-jam-856852-282
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 'USC' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-university-of-southern-california-386429-602
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Paying homage to Nike’s end-of-year Peach Jam tournament, this iteration of the Nike Kobe 9 celebrates the Elite Youth Basketball League (EYBL). A pale blue gradient on the Engineered Mesh upper is accented by Bright Mango accents on the sockliner, eyelets, branding and midsole. The sneaker itself was originally released exclusively for participants in the tournament.",https://www.goat.com/sneakers/kobe-9-peach-jam-695353-384
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'Mint' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-mint-942521-305
http://schema.org,Product,Zoom Kobe 5 Protro 'Kay Yow',['https://image.goat.com/750/attachments/product_template_pictures/images/068/347/410/original/614103_00.png.png'],,Nike,Zoom Kobe 5 Protro 'Kay Yow',CW2210 100,White/Metallic Silver,,https://www.goat.com/sneakers/zoom-kobe-5-protro-kay-yow-cw2210-100
http://schema.org,Product,Kobe A.D. Mid 'Honesty',['https://image.goat.com/750/attachments/product_template_pictures/images/006/093/604/original/922482_400.png.png'],2017-08-24T23:59:59.000Z,Nike,Kobe A.D. Mid 'Honesty',922482 400,Blue Fury/Blue Fury-Black,"One of the tenets of Kobe Bryant’s acclaimed ‘Mamba Mentality’ is the ability to acknowledge difficult personal truths in order to grow. Designed with the psychology of color in mind, the ‘Honesty’ iteration of the Kobe A.D. honors the acceptance of imperfection with a correlating color. Technical details include a lightweight multilayer upper, Lunarlon foam midsoles with Zoom Air, and special engineered tread.",https://www.goat.com/sneakers/kobe-a-d-honesty-922482-400
http://schema.org,Product,Air Jordan 8 Retro 'Kobe Bryant' PE,['https://image.goat.com/750/attachments/product_template_pictures/images/077/928/549/original/275347_00.png.png'],,Air Jordan,Air Jordan 8 Retro 'Kobe Bryant' PE,305381 107,Multi-Color/Multi-Color,,https://www.goat.com/sneakers/air-jordan-8-retro-kobe-bryant-pe-305381-107
http://schema.org,Product,Packer Shoes x Question Mid 'For Player Use Only - Kobe Bryant',['https://image.goat.com/750/attachments/product_template_pictures/images/055/126/490/original/14321_00.png.png'],2013-10-14T23:59:59.999Z,Reebok,Packer Shoes x Question Mid 'For Player Use Only - Kobe Bryant',V53581,White/Purple/Yellow,"In October 2013, Packer Shoes teamed up with Reebok to recreate the player exclusive Reebok Question Mid worn by Kobe Bryant during his sneaker free-agent season following his six-year contract with adidas. The Lakers-inspired colorway features a white leather upper with purple on the toe cap, heel patch and eyelets. Yellow Reebok branding throughout completes the themed look, while the midsole houses Hexalite cushioning. The heel sports ‘8,’ Kobe Bryant’s number at the time he first wore the shoe.",https://www.goat.com/sneakers/question-mid-kobe-bryant-v53581
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 7 PS 'Yin Yang' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-7-ps-yin-yang-505398-502
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 'Arizona' PE on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-arizona-pe-835183-693762-ln2
http://schema.org,Product,Zoom Kobe Venomenom 5 EP 'Vivid Purple',['https://image.goat.com/750/attachments/product_template_pictures/images/068/894/198/original/815757_454.png.png'],,Nike,Zoom Kobe Venomenom 5 EP 'Vivid Purple',815757 454,Vivid Purple/Deep Royal Blue/Wolf Grey,,https://www.goat.com/sneakers/zoom-kobe-venomenom-5-ep-vivid-purple-815757-454
http://schema.org,Product,Kobe 11 Low 'Quai 54' Friends & Family,['https://image.goat.com/750/attachments/product_template_pictures/images/067/251/273/original/886460_010_FF.png.png'],,Nike,Kobe 11 Low 'Quai 54' Friends & Family,886460 010 FF,Light Bone/Sail/Neutral Grey,,https://www.goat.com/sneakers/kobe-11-low-quai-54-friends-family-886460-010-ff
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM TB 'Tropical Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-tb-tropical-blue-685776-302
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 TB 'White Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-low-856485-150
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'White Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-blue-at3874-107
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 X 'Ink' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-ink-386430-500
http://schema.org,Product,Zoom Kobe 4 'Lower Merion',['https://image.goat.com/750/attachments/product_template_pictures/images/047/239/579/original/344335_161.png.png'],2009-10-09T23:59:59.999Z,Nike,Zoom Kobe 4 'Lower Merion',344335 161,White/Team Red/Metallic Silver,,https://www.goat.com/sneakers/zoom-kobe-4-lower-merion-344335-161
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'Yellow Strike' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-yellow-strike-at3874-703
http://schema.org,Product,Crazy 1 Kobe 'Mother's Day',['https://image.goat.com/750/attachments/product_template_pictures/images/031/039/300/original/G98370.png.png'],2014-04-20T23:59:59.999Z,adidas,Crazy 1 Kobe 'Mother's Day',G98370,Vivid Berry/Slime/Black,,https://www.goat.com/sneakers/crazy-1-kobe-mother-s-day-g98370
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 8 System GC 'Python' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-8-system-gc-python-555286-301
http://schema.org,Product,Kobe A.D. 'Black History Month',['https://image.goat.com/750/attachments/product_template_pictures/images/031/481/421/original/AQ9579_001.png.png'],,Nike,Kobe A.D. 'Black History Month',AQ9579 001,Black/Metallic Gold/Multi-Color,,https://www.goat.com/sneakers/kobe-a-d-black-history-month-aq9579-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 4 TB 'Varsity Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-4-varsity-purple-381947-118
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Navy' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-navy-942521-104
http://schema.org,Product,Kobe A.D. EP 'Cool Grey',['https://image.goat.com/750/attachments/product_template_pictures/images/032/479/979/original/852427_010.png.png'],,Nike,Kobe A.D. EP 'Cool Grey',852427 010,Cool Grey/White/Black,,https://www.goat.com/sneakers/kobe-a-d-ep-cool-grey-852427-010
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System GS 'Blue Poison Dart Frog' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-gs-blue-poison-dart-frog-505399-401
http://schema.org,Product,Kobe 10 TB 'Game Royal',['https://image.goat.com/750/attachments/product_template_pictures/images/056/425/961/original/813030_402.png.png'],,Nike,Kobe 10 TB 'Game Royal',813030 402,Game Royal/Metallic Silver/White,,https://www.goat.com/sneakers/kobe-10-tb-game-royal-813030-402
http://schema.org,Product,Zoom Kobe Trainer,['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Zoom Kobe Trainer,316476 181,,,https://www.goat.com/sneakers/zoom-kobe-trainer-316476-181
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'White Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-blue-at3874-115
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 'Varsity Red' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-varsity-red-sample-sp12-mnbskt-642
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. iD 'Multi-Color' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-id-multi-color-586178-xxx
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Wmns Kobe 8 System iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/wmns-kobe-8-system-id-586181-xxx
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System TB 'White Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-white-court-purple-517359-100
http://schema.org,Product,Zoom Kobe Venomenom 5 EP 'Black Court Purple Volt',['https://image.goat.com/750/attachments/product_template_pictures/images/051/075/952/original/815757_005.png.png'],,Nike,Zoom Kobe Venomenom 5 EP 'Black Court Purple Volt',815757 005,Black/Metallic Silver/Court Purple/Volt,,https://www.goat.com/sneakers/zoom-kobe-venomenom-5-ep-black-court-purple-volt-815757-005
http://schema.org,Product,Zoom Kobe 5 TB 'White Black',['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Zoom Kobe 5 TB 'White Black',407710 100,White/Black/Metallic Silver,,https://www.goat.com/sneakers/zoom-kobe-5-tb-white-black-407710-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-red-942521-601
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'White Maroon' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-maroon-at3874-109
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System TB 'White Maroon' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-sb-white-maroon-517359-105
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe Trainer 'Black Metallic Silver' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-trainer-black-metallic-silver-316476-002
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM TB 'Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-tb-court-purple-685776-505
http://schema.org,Product,Kobe A.D. TB 'White Purple',['https://image.goat.com/750/attachments/product_template_pictures/images/028/657/499/original/AT3874_108.png.png'],,Nike,Kobe A.D. TB 'White Purple',AT3874 108,White/Purple,,https://www.goat.com/sneakers/kobe-a-d-tb-white-purple-at3874-108
http://schema.org,Product,Zoom Kobe 1 GS 'Orca',['https://image.goat.com/750/attachments/product_template_pictures/images/032/610/885/original/313167_012.png.png'],,Nike,Zoom Kobe 1 GS 'Orca',313167 012,Black/White/Black,,https://www.goat.com/sneakers/zoom-kobe-1-gs-orca-313167-012
http://schema.org,Product,Kobe 8 NSW Lifestyle LE 'Snakeskin',['https://image.goat.com/750/attachments/product_template_pictures/images/032/791/052/original/582552_700.png.png'],2013-07-27T23:59:59.999Z,Nike,Kobe 8 NSW Lifestyle LE 'Snakeskin',582552 700,Vivid Sulfur/Black/Sail,,https://www.goat.com/sneakers/kobe-8-nsw-lifestyle-le-snakeskin-582552-700
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 8 System TB 'White Navy' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-8-system-tb-white-navy-599520-107
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 Elite Low 'Multi-Color' iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-elite-low-id-835649-9xx
http://schema.org,Product,Pensole x Gel Diablo 'Once Upon A Time In Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/014/349/976/original/GELDIAB_OUATIK.png.png'],2018-09-01T23:59:59.999Z,ASICS,Pensole x Gel Diablo 'Once Upon A Time In Kobe',1191A075,,"ASICS Tiger, Pensole and Foot Locker teamed up on a collaborative effort that let the students of the Pensole Footwear Design Academy help design the Gel-Diablo. The ‘Once Upon a Time in Kobe’ was the winning design, out of a competition between six teams, and was inspired by the textures of koi and silk kimonos. Rendered with a series of grey, navy and sky blue tones, the shoe is constructed with premium leather and suede with an embossed fish-scale pattern on the toe and heel. The insole is stamped with a koi design that forms a camo effect, while only about 1,000 pairs of the shoe were produced.",https://www.goat.com/sneakers/pensole-x-gel-diablo-once-upon-a-time-in-kobe-geldiab-ouatik
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'Signal Blue Silver' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-signal-blue-silver-942521-407
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid  'Team Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-team-red-942521-602
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Grey' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-tb-white-grey-942521-119
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System TB 'White Gym Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-white-gym-red-517359-106
http://schema.org,Product,Kobe A.D. EP 'Light Bone',['https://image.goat.com/750/attachments/product_template_pictures/images/032/656/981/original/852427_011.png.png'],,Nike,Kobe A.D. EP 'Light Bone',852427 011,Light Bone/White/Pale Grey,,https://www.goat.com/sneakers/kobe-a-d-ep-light-bone-852427-011
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Fir' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-fir-942521-116
http://schema.org,Product,Gel Lyte 3 'Kobe Beef',['https://image.goat.com/750/attachments/product_template_pictures/images/033/250/328/original/1191A347_250.png.png'],,ASICS,Gel Lyte 3 'Kobe Beef',1191A347 250,Rosa/Rosa,,https://www.goat.com/sneakers/gel-lyte-3-kobe-beef-1191a347-250
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Team Orange' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-white-team-orange-942521-105
http://schema.org,Product,Zoom Kobe 7 System TB 'White Gorge Green',['https://image.goat.com/750/attachments/product_template_pictures/images/049/528/496/original/517359_109.png.png'],2012-09-18T23:59:59.999Z,Nike,Zoom Kobe 7 System TB 'White Gorge Green',517359 109,White/Gorge Green,,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-white-gorge-green-517359-109
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM TB 'Team Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-tb-team-red-685776-601
http://schema.org,Product,Kobe A.D. Exodus TB 'Navy Blue',['https://image.goat.com/750/attachments/product_template_pictures/images/051/415/353/original/550188_00.png.png'],,Nike,Kobe A.D. Exodus TB 'Navy Blue',AT3874 406,Navy Blue/White,,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-navy-blue-at3874-406
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 X 'Duke' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-duke-488370-400
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'Oregon Ducks' PE on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-oregon-ducks-pe-922482-817004-ln2
